,longitude,latitude,address
1827,-79.451369,43.660482,35 Elsie Lane
1828,-79.313522,43.675216,51 Bowmore Road
1829,-79.385678,43.665759,5 Saint Joseph Street
1830,-79.493896,43.650184,39 Old Mill Road
1831,-79.47823,43.694697,5 King Georges Drive
1832,-79.403795,43.643371,701 King Street West
1833,-79.375992,43.645882,1 The Esplanade
1834,-79.375682,43.645809,1 The Esplanade
1835,-79.434689,43.689791,272 Atlas Avenue
1836,-79.401892,43.636455,21 Grand Magazine Street
1837,-79.397947,43.639783,151 Dan Leckie Way
1838,-79.379369,43.65336,197 Yonge Street
1839,-79.392451,43.643353,352 Front Street West
1840,-79.488526,43.751084,3460 Keele Street
1841,-79.430759,43.648313,575 Dufferin Street
1842,-79.430759,43.648313,575 Dufferin Street
1843,-79.430759,43.648313,575 Dufferin Street
1844,-79.31514,43.673133,110 Edgewood Avenue
1845,-79.416013,43.769526,233 Beecroft Road
1846,-79.462698,43.674575,1808 Saint Clair Avenue West
1847,-79.399053,43.725995,2 Cardinal Place
1848,-79.456929,43.684406,359 McRoberts Avenue
1849,-79.33209,43.75943,10 Deerlick Court
1850,-79.374108,43.657376,251 Jarvis Street
1851,-79.462698,43.674575,1808 Saint Clair Avenue West
1852,-79.429451,43.643875,400 Dufferin Street
1853,-79.336927,43.774771,275 Yorkland Road
1854,-79.425232,43.646767,208 Lisgar Street
1855,-79.37742,43.671975,395 Bloor Street East
1856,-79.469858,43.789729,8 Maison Parc Court
1857,-79.447913,43.645431,195 Wright Avenue
1858,-79.462698,43.674575,1808 Saint Clair Avenue West
1859,-79.462698,43.674575,1808 Saint Clair Avenue West
1860,-79.412847,43.771297,18 Parkview Avenue
1861,-79.447668,43.732733,30 Tretti Way
1862,-79.47896,43.62474,70 Annie Craig Drive
1863,-79.376958,43.662129,111 Carlton Street
1864,-79.41353,43.76988,5168 Yonge Street
1865,-79.49427,43.68675,38 Glenvalley Drive
1866,-79.501724,43.6497,2816 Bloor Street West
1867,-79.411825,43.778612,52 Holmes Avenue
1868,-79.328644,43.725004,181 Wynford Drive
1869,-79.409724,43.639701,50 Ordnance Street
1870,-79.411333,43.639578,19 Western Battery Road
1871,-79.374133,43.643831,28 Freeland Street
1872,-79.374133,43.643831,28 Freeland Street
1873,-79.428591,43.712889,1 Glen Park Avenue
1874,-79.397135,43.708128,39 Roehampton Avenue
1875,-79.447668,43.732733,30 Tretti Way
1876,-79.503583,43.596075,42 Emerald Crescent
1877,-79.386886,43.683563,127 Summerhill Avenue
1878,-79.399656,43.674808,181 Bedford Road
1879,-79.490577,43.740328,67 Diana Drive
1880,-79.36879,43.653582,320 Richmond Street East
1881,-79.461604,43.673603,1787 Saint Clair Avenue West
1882,-79.413409,43.774815,15 Northtown Way
1883,-79.420504,43.687841,1594 Bathurst Street
1884,-79.420504,43.687841,1594 Bathurst Street
1885,-79.384089,43.664717,555 Yonge Street
1886,-79.494332,43.68885,1267 Weston Road
1887,-79.374108,43.657376,251 Jarvis Street
1888,-79.311588,43.750872,48 Greylawn Crescent
1889,-79.42416,43.650546,144 Harrison Street
1890,-79.413712,43.779321,28 Olive Avenue
1891,-79.461604,43.673603,1787 Saint Clair Avenue West
1892,-79.392703,43.647518,101 Peter Street
1893,-79.538567,43.663268,Thorncrest Road
1894,-79.384484,43.666445,3 Gloucester Street
1895,-79.471414,43.635792,105 The Queensway
1896,-79.379047,43.659894,50 Gerrard Street East
1897,-79.475178,43.697596,160 Canon Jackson Drive
1898,-79.525512,43.646664,5 Mabelle Avenue
1899,-79.401941,43.671427,224 Saint George Street
1900,-79.392703,43.647518,101 Peter Street
1901,-79.467327,43.635799,1926 Lake Shore Boulevard West
1902,-79.386115,43.689997,172 Saint Clair Avenue East
1903,-79.54553,43.60133,408 Brown&#x27;s Line
1904,-79.366732,43.652926,460 Adelaide Street East
1905,-79.375171,43.664448,39 Homewood Avenue
1906,-79.375171,43.664448,39 Homewood Avenue
1907,-79.478216,43.670477,2300 Saint Clair Avenue West
1908,-79.535311,43.639367,15 Viking Lane
1909,-79.412035,43.645465,901 Queen Street West
1910,-79.386541,43.661953,832 Bay Street
1911,-79.279884,43.717973,74 Cleanside Road
1912,-79.53576,43.638507,25 Viking Lane
1913,-79.454269,43.715009,830 Lawrence Avenue West
1914,-79.374133,43.643831,28 Freeland Street
1915,-79.461604,43.673603,1787 Saint Clair Avenue West
1916,-79.479541,43.735947,187 Downsview Park Boulevard
1917,-79.511951,43.66131,4208 Dundas Street West
1918,-79.443785,43.660506,582 Lansdowne Avenue
1919,-79.255577,43.749054,23 Canzone Drive
1920,-79.375748,43.655139,68 Shuter Street
1921,-79.331138,43.754897,37 Valley Woods Road
1922,-79.383638,43.663194,501 Yonge Street
1923,-79.394162,43.707177,98 Lillian Street
1924,-79.419502,43.638904,43 Hanna Avenue
1925,-79.392527,43.645796,357 King Street West
1926,-79.390227,43.668574,5 Sultan Street
1927,-79.413518,43.655151,591 College Street
1928,-79.364919,43.646037,12 Bonnycastle Street
1929,-79.38699,43.664808,955 Bay Street
1930,-79.37304,43.657522,219 Dundas Street East
1931,-79.431033,43.674906,1140 Davenport Road
1932,-79.34535,43.77221,38 Forest Manor Road
1933,-79.488231,43.624208,165 Legion Rd N
1934,-79.370373,43.656334,180 Sherbourne Street
1935,-79.399742,43.63942,170 Fort York Boulevard
1936,-79.374133,43.643831,28 Freeland Street
1937,-79.374108,43.657376,251 Jarvis Street
1938,-79.486486,43.684556,11 Dennis Avenue
1939,-79.45416,43.662912,33 Edwin Avenue
1940,-79.435957,43.696852,45 Gloucester Grove
1941,-79.394605,43.732295,276 Glenforest Road
1942,-79.479407,43.62322,20 Shore Breeze Drive
1943,-79.461526,43.68855,149 Kitchener Avenue
1944,-79.391935,43.640451,10 Navy Wharf Court
1945,-79.374935,43.656854,159 Dundas Street East
1946,-79.474594,43.683429,2 Bicknell Avenue
1947,-79.399742,43.63942,170 Fort York Boulevard
1948,-79.361594,43.754507,17 Farmstead Road
1949,-79.494222,43.680453,30 Beechwood Avenue
1950,-79.494222,43.680453,30 Beechwood Avenue
1951,-79.494222,43.680453,30 Beechwood Avenue
1952,-79.438816,43.645353,150 Lansdowne Avenue
1953,-79.376769,43.657663,155 Dalhousie Street
1954,-79.326591,43.663922,1331 Queen Street East
1955,-79.516146,43.648849,49 Wilgar Road
