,price,address,beds,baths,size,longitude,latitude
1539,2000,1999 Danforth Avenue,1,1,550 ,-79.314582,43.685046
1540,2150,1999 Danforth Avenue,1,1,550 ,-79.314582,43.685046
1541,1300,Clinton Place,1,1,,-79.417522,43.66312
1542,2300,115 McMahon Drive,1,1,575 ,-79.371061,43.766867
1543,2395,Albany Avenue,2,1,1300 ,-79.412434,43.670948
1544,2400,6 Jackes Avenue,1,1,540 ,-79.392417,43.685244
1547,3350,16 Marquette Avenue,2.5,2,1344 ,-79.434544,43.734014
1548,2390,25 Grenville Street,1,1,750 ,-79.384698,43.661758
1549,2450,320 Richmond Street East,1,2,700 ,-79.36879,43.653582
1550,3000,15 Iceboat Terrace,1.5,1,550 ,-79.396896,43.640556
1551,2489,56 Annie Craig Drive,1,1,,-79.479052,43.625448
1552,2250,1808 Saint Clair Avenue West,1,1,540 ,-79.462698,43.674575
1553,2675,169 Sharpecroft Boulevard,1,1,,-79.489218,43.751233
1554,3800,169 Sharpecroft Boulevard,3,1,,-79.489218,43.751233
1555,2300,1791 Saint Clair Avenue West,1,1,610 ,-79.461638,43.673698
1556,2400,1787 Saint Clair Avenue West,1.5,0.5,625 ,-79.462097,43.673514
1557,1689,425 Wellington Street West,3,2,1150 ,-79.3961,43.643465
1558,3400,77 Lombard Street,1,2,700 ,-79.373966,43.651914
1559,1700,390 Queens Quay West,2.5,1,,-79.390637,43.638458
1560,3500,26 Glen Everest Road,1,3,1200 ,-79.253638,43.700427
1561,1700,35 Elsie Lane,3.5,1,,-79.451369,43.660482
1562,4250,51 Bowmore Road,3,1,,-79.313522,43.675216
1563,2700,5 Saint Joseph Street,1,1,600 ,-79.385678,43.665759
1564,7999,5 King Georges Drive,5.5,4.5,3500 ,-79.47823,43.694697
1565,2100,701 King Street West,1.5,1,500 ,-79.403795,43.643371
1566,2575,1 The Esplanade,1,1,600 ,-79.375992,43.645882
1567,2575,1 The Esplanade,1,1,600 ,-79.375682,43.645809
1568,5500,272 Atlas Avenue,4.5,3,2000 ,-79.434689,43.689791
1569,2850,21 Grand Magazine Street,1.5,1,,-79.401892,43.636455
1571,2700,197 Yonge Street,1,1,559 ,-79.379369,43.65336
1572,3200,352 Front Street West,2,2,850 ,-79.392451,43.643353
1573,2500,3460 Keele Street,2,1,950 ,-79.488526,43.751084
1574,3700,575 Dufferin Street,4,2,,-79.430759,43.648313
1575,2000,575 Dufferin Street,2,1,,-79.430759,43.648313
1576,3000,575 Dufferin Street,3,1,,-79.430759,43.648313
1577,6000,110 Edgewood Avenue,3.5,2.5,2200 ,-79.31514,43.673133
1578,2425,233 Beecroft Road,1,1,780 ,-79.416013,43.769526
1579,2300,1808 Saint Clair Avenue West,1.5,1,600 ,-79.462698,43.674575
1580,2650,2 Cardinal Place,2,2,900 ,-79.399053,43.725995
1581,3200,359 McRoberts Avenue,2,2,,-79.456929,43.684406
1582,2750,10 Deerlick Court,1.5,2,699 ,-79.33209,43.75943
1583,2300,251 Jarvis Street,1,1,550 ,-79.374108,43.657376
1584,2200,1808 Saint Clair Avenue West,0.5,0.5,512 ,-79.462698,43.674575
1585,3500,400 Dufferin Street,2,2,910 ,-79.429451,43.643875
1586,1550,208 Lisgar Street,1,1,700 ,-79.425232,43.646767
1587,2400,395 Bloor Street East,1,1,535 ,-79.37742,43.671975
1588,2300,8 Maison Parc Court,1.5,1,700 ,-79.469858,43.789729
1589,6500,195 Wright Avenue,3.5,2,,-79.447913,43.645431
1590,2800,1808 Saint Clair Avenue West,2,2,721 ,-79.462698,43.674575
1592,1500,18 Parkview Avenue,1,1,,-79.412847,43.771297
1593,2899,30 Tretti Way,2,2,699 ,-79.447668,43.732733
1594,3400,70 Annie Craig Drive,2.5,2,820 ,-79.47896,43.62474
1595,2000,111 Carlton Street,1,1,315 ,-79.376958,43.662129
1596,2550,5168 Yonge Street,1.5,1,600 ,-79.41353,43.76988
1597,2000,38 Glenvalley Drive,1,0.5,500 ,-79.49427,43.68675
1598,3350,2816 Bloor Street West,3,1.5,1100 ,-79.501724,43.6497
1599,3500,52 Holmes Avenue,2,2,800 ,-79.411825,43.778612
1600,2149,50 Ordnance Street,0,1,499 ,-79.409724,43.639701
1601,3000,19 Western Battery Road,2.5,2,700 ,-79.411333,43.639578
1602,3200,28 Freeland Street,2,1,759 ,-79.374133,43.643831
1604,3600,1 Glen Park Avenue,2.5,2,1000 ,-79.428591,43.712889
1605,3050,39 Roehampton Avenue,2,2,687 ,-79.397135,43.708128
1606,3200,30 Tretti Way,2,2,839 ,-79.447668,43.732733
1607,2200,127 Summerhill Avenue,1,1,,-79.386886,43.683563
1608,1600,181 Bedford Road,1,1,,-79.399656,43.674808
1609,2500,67 Diana Drive,2,1,1000 ,-79.490577,43.740328
1610,2350,320 Richmond Street East,1.5,0,,-79.36879,43.653582
1611,2100,1787 Saint Clair Avenue West,1.5,1,570 ,-79.461604,43.673603
1612,2600,15 Northtown Way,1,1,599 ,-79.413409,43.774815
1613,2525,555 Yonge Street,1,1,640 ,-79.384089,43.664717
1614,3000,251 Jarvis Street,2,2,799 ,-79.374108,43.657376
1615,3500,48 Greylawn Crescent,3.5,3,2000 ,-79.311588,43.750872
1616,3000,144 Harrison Street,3,1,1100 ,-79.42416,43.650546
1617,2500,28 Olive Avenue,1.5,1,650 ,-79.413712,43.779321
1618,2400,1787 Saint Clair Avenue West,0.5,0.5,571 ,-79.461604,43.673603
1619,3500,101 Peter Street,2,2,800 ,-79.392703,43.647518
1620,3600,3 Gloucester Street,2,2,700 ,-79.384484,43.666445
1621,2500,105 The Queensway,1.5,1,650 ,-79.471414,43.635792
1622,1699,50 Gerrard Street East,3,1,350 ,-79.379047,43.659894
1623,2495,160 Canon Jackson Drive,1.5,1,662 ,-79.475178,43.697596
1624,3000,5 Mabelle Avenue,2,2,800 ,-79.525512,43.646664
1625,2000,224 Saint George Street,0,1,400 ,-79.401941,43.671427
1626,2600,101 Peter Street,1,1,650 ,-79.392703,43.647518
1627,4500,1926 Lake Shore Boulevard West,3,3,,-79.467327,43.635799
1628,3700,172 Saint Clair Avenue East,2.5,1,1400 ,-79.386115,43.689997
1629,2800,460 Adelaide Street East,2,2,730 ,-79.366732,43.652926
1630,2700,39 Homewood Avenue,2,1,450 ,-79.375171,43.664448
1631,3100,39 Homewood Avenue,2,1,600 ,-79.375171,43.664448
1632,3500,15 Viking Lane,2,2,,-79.535311,43.639367
1633,3600,901 Queen Street West,1.5,0.5,850 ,-79.412035,43.645465
1634,3800,832 Bay Street,2,2,816 ,-79.386541,43.661953
1635,3395,74 Cleanside Road,4,3,1700 ,-79.279884,43.717973
1636,3100,25 Viking Lane,2.5,2,1000 ,-79.53576,43.638507
1637,3000,830 Lawrence Avenue West,2,2,799 ,-79.454269,43.715009
1639,3200,1787 Saint Clair Avenue West,2,1,737 ,-79.461604,43.673603
1640,90,187 Downsview Park Boulevard,0.5,0.5,800 ,-79.479541,43.735947
1641,2500,4208 Dundas Street West,1,1,599 ,-79.511951,43.66131
1642,2300,582 Lansdowne Avenue,0 - 1,0 - 1,750 ,-79.443785,43.660506
1643,2500,23 Canzone Drive,4,1,10 ,-79.255577,43.749054
1644,1725,68 Shuter Street,1,1,915 ,-79.375748,43.655139
1645,950,37 Valley Woods Road,3,1.5,,-79.331138,43.754897
1646,2600,501 Yonge Street,1.5,1,562 ,-79.383638,43.663194
1647,2700,98 Lillian Street,1.5,1,635 ,-79.394162,43.707177
1648,6500,43 Hanna Avenue,3,3,2249 ,-79.419502,43.638904
1649,2700,357 King Street West,1.5,0,583 ,-79.392527,43.645796
1650,5000,5 Sultan Street,2,2,1450 ,-79.390227,43.668574
1651,3350,591 College Street,2,1,1200 ,-79.413518,43.655151
1652,2350,12 Bonnycastle Street,1,1,649 ,-79.364919,43.646037
1653,4200,955 Bay Street,2.5,2,844 ,-79.38699,43.664808
1654,2800,219 Dundas Street East,2,0,620 ,-79.37304,43.657522
1655,2600,1140 Davenport Road,2,1,600 ,-79.431033,43.674906
1656,1950,180 Sherbourne Street,0,1,,-79.370373,43.656334
1657,2550,170 Fort York Boulevard,1,1,500 ,-79.399742,43.63942
1658,7200,28 Freeland Street,3,3,1900 ,-79.374133,43.643831
1659,2049,251 Jarvis Street,0,1,372 ,-79.374108,43.657376
1660,5500,33 Edwin Avenue,2,2.5,1400 ,-79.45416,43.662912
1661,3800,45 Gloucester Grove,3.5,1.5,,-79.435957,43.696852
1662,2300,276 Glenforest Road,2,1,1150 ,-79.394605,43.732295
1663,2800,20 Shore Breeze Drive,1,1,650 ,-79.479407,43.62322
1664,1795,149 Kitchener Avenue,1,1,700 ,-79.461526,43.68855
1665,2900,10 Navy Wharf Court,1,1,768 ,-79.391935,43.640451
1666,2390,159 Dundas Street East,1,1,575 ,-79.374935,43.656854
1667,2550,170 Fort York Boulevard,0.5,0.5,500 ,-79.399742,43.63942
1668,2875,17 Farmstead Road,2,1,1050 ,-79.361594,43.754507
1669,4250,30 Beechwood Avenue,4,2,1500 ,-79.494222,43.680453
1672,2300,150 Lansdowne Avenue,1.5,1,800 ,-79.438816,43.645353
1673,3250,155 Dalhousie Street,1.5,1,1000 ,-79.376769,43.657663
1674,3145,1331 Queen Street East,1,1,800 ,-79.326591,43.663922
1675,3000,150 Saint Clair Avenue West,1,1,,-79.400499,43.687068
1676,4350,220 Rose Park Drive,2.5,2,1500 ,-79.381686,43.692011
1677,3995,14 York Street,1,1,530 ,-79.382245,43.64185
1678,3995,14 York Street,1,1,600 ,-79.382245,43.64185
1679,3995,300 Front Street West,1,1,650 ,-79.389406,43.644128
1680,2800,120 Harrison Garden Boulevard,2,2,850 ,-79.40315,43.75773
1681,2500,230 King Street East,0,1,500 ,-79.368151,43.651446
1682,2800,70 Yorkville Avenue,1,1,1000 ,-79.390869,43.671593
1683,4000,137 Prescott Avenue,3,4,1500 ,-79.458819,43.678245
1684,2650,357 King Street West,1.5,1,583 ,-79.392491,43.645893
1685,2200,383 Sorauren Avenue,0,1,490 ,-79.444858,43.650384
1686,2800,110 Charles Street East,1.5,1,700 ,-79.380302,43.670068
1687,2899,155 Yorkville Avenue,1.5,1,610 ,-79.394303,43.670394
1688,2550,251 Hallam Street,1.5,1.5,1200 ,-79.436874,43.665891
1689,5200,721 Gladstone Avenue,3,2.5,1800 ,-79.435981,43.665205
1690,5000,Massey Street,3,2.5,1700 ,-79.413191,43.643191
1691,2550,1030 King Street West,1,1,520 ,-79.415906,43.641582
1692,3300,340 Wallace Avenue,3,2,1150 ,-79.45134,43.661095
1693,2700,38 Joe Shuster Way,1.5,2,730 ,-79.42436,43.640496
1694,2450,251 Manitoba Street,1,1,,-79.48913,43.623918
1695,7500,29 Lois Avenue,7,3,,-79.44793,43.711806
1696,2500,35 Tubman Avenue,1,1,596 ,-79.35915,43.661246
1697,2500,155 Beecroft Road,2,1,700 ,-79.414092,43.765509
1698,3300,219 Fort York Boulevard,2,2,869 ,-79.405722,43.636642
1699,2700,807 Duplex Avenue,2,1,1150 ,-79.403416,43.718114
1700,3900,21 Grafton Avenue,3,2,1300 ,-79.44537,43.639653
1701,7999,386 Yonge Street,2,2,800 ,-79.38361,43.659111
1702,2749,710 Ossington Avenue,1,1,500 ,-79.425564,43.661306
1703,4327,200 Redpath Avenue,3,2,,-79.393944,43.710487
1704,2995,138 Downes Street,2,2,750 ,-79.371223,43.644264
1705,2450,7 Smith Crescent,1.5,1,650 ,-79.506046,43.626019
1706,3100,27 Eldora Avenue,2,1.5,860 ,-79.419834,43.780546
1707,2900,1 King Street West,0.5,0,730 ,-79.378145,43.648858
1708,2000,Peterborough Avenue,2,1,1000 ,-79.44429,43.674168
1709,2300,693 Woodbine Avenue,1,1,750 ,-79.309871,43.679299
1710,2600,225 Sumach Street,1.5,0.5,599 ,-79.360375,43.661156
1711,5295,29 Lippincott Street,3,2,2000 ,-79.405923,43.65581
1712,2700,461 Adelaide Street West,1,1,550 ,-79.399482,43.645628
1713,3050,50 Marchmount Road,1,1,680 ,-79.426926,43.674264
1714,2875,20 Joe Shuster Way,2,1,600 ,-79.424308,43.640128
1715,3950,1 Cardiff Road,3.5,2,,-79.383116,43.710313
1716,1450,7 Kenaston Gardens,1,1,140 ,-79.385679,43.766729
1717,3100,70 Temperance Street,2,1,,-79.382148,43.65053
1718,3800,42 Denrock Drive,3,2,1400 ,-79.37632,43.772158
1719,2500,30 Samuel Wood Way,1.5,1.5,726 ,-79.54056,43.63469
1720,3500,189 Torbarrie Road,3,2.5,1500 ,-79.52351,43.727942
1721,3850,28 Freeland Street,2.5,2,881 ,-79.374133,43.643831
1722,3450,434 Victoria Park Avenue,2,1,873 ,-79.285007,43.682445
1723,2500,2221 Yonge Street,1.5,2,650 ,-79.397957,43.70603
1725,2500,4 Lindsey Avenue,1,1,800 ,-79.430668,43.654315
1726,5000,456 Huntingwood Drive,3,2.5,2000 ,-79.316568,43.784302
1727,2277,110 Gothic Avenue,1,1,580 ,-79.469224,43.656064
1728,3700,85 Queens Wharf Road,2,2.5,1000 ,-79.398553,43.638939
1729,2500,60 Byng Avenue,1,1,485 ,-79.411804,43.777478
1730,2350,150 Sudbury Street,1,1,470 ,-79.424074,43.641541
1731,3099,50 Ordnance Street,2,2,799 ,-79.409724,43.639701
1732,2500,117 McMahon Drive,1,1,600 ,-79.370409,43.767323
1733,2300,1 Pemberton Avenue,1,1,550 ,-79.414253,43.780754
1734,3500,21 Widmer Street,2,2,860 ,-79.390994,43.647241
1735,1775,1745 Bathurst Street,1,1,775 ,-79.424653,43.699581
1736,3500,320 Richmond Street East,1,1.5,700 ,-79.36879,43.653582
1737,3150,715 Lawrence Avenue West,2,2,1199 ,-79.448084,43.71506
1738,3290,95 McMahon Drive,2,2,770 ,-79.372028,43.766749
1739,2300,7 Concorde Place,1,1,,-79.327313,43.730564
1740,2850,18 Valley Woods Road,2,1,800 ,-79.332958,43.752423
1741,2450,30 Samuel Wood Way,1.5,1,809 ,-79.54056,43.63469
1742,2500,387 Bloor Street East,1,1,455 ,-79.377683,43.672048
1743,2400,25 Adra Grado Way,1,1,535 ,-79.36616,43.77626
1744,1400,416 Kenneth Avenue,1,1,650 ,-79.411165,43.777166
1745,3500,416 Kenneth Avenue,3.5,1,1700 ,-79.411165,43.777166
1746,2387,357 King Street West,1,1,524 ,-79.392527,43.645796
1747,2500,87 Peter Street,1,1,480 ,-79.392399,43.646834
1748,2550,87 Peter Street,1,1,480 ,-79.392399,43.646834
1749,2600,87 Peter Street,1.5,1,585 ,-79.392399,43.646834
1750,3500,488 University,2,2,,-79.388916,43.655156
1751,2650,111 St. Clair West,1,2,,-79.399259,43.68671
1752,3800,158 Front Street East,3,2,,-79.368682,43.650384
1753,4200,18 Maitland Terrace,3,2,,-79.383473,43.663684
1754,2700,111 Elizabeth St. Street,2,2,,-79.384806,43.655113
1755,2950,38 Grenville Street,2,1,,-79.385703,43.661885
1756,3600,290 Adelaide Street West,3,2,,-79.391026,43.648081
1757,2500,70 Temperance Street,1,1,,-79.382148,43.65053
1758,2480,435 Richmond Street West,2,1,,-79.396857,43.647629
1759,3450,30 Grand Trunk Crescent,2,2,,-79.382787,43.642283
1760,2995,1 Shaw Street,2,2,,-79.414319,43.640845
1761,3050,395 Bloor Street East,2,2,,-79.37742,43.671975
1762,2950,111 Elizabeth Street,2,2,,-79.384806,43.655113
1763,2750,111 Elizabeth Street,2,2,,-79.384806,43.655113
1764,3995,398 Westmoreland North,3,3,,-79.43539,43.672322
1765,6500,83 Grandview,4,4,,-79.413351,43.802276
1766,2700,39 Roehampton,2,2,,-79.397282,43.708017
1767,4200,94 Roe,3,2,,-79.415419,43.733452
1768,3650,438 King Street West,2,2,,-79.394728,43.645849
1769,2925,140 Simcoe Street,1,1,606 ,-79.387273,43.649531
1770,3300,2221 Yonge Street,2,2,,-79.397957,43.70603
1771,8500,55 Charles Street West,2,3,,-79.389023,43.667686
1772,3199,25 Oxley Street,2,1,,-79.394468,43.646253
1773,2500,159 Dundas Street East,1,1,,-79.374935,43.656854
1774,4500,14 York Street,3,2,,-79.381539,43.641966
1775,2650,51 Lower Simcoe Street,2,1,,-79.383551,43.642095
1776,3450,32 Davenport Road,2,2,,-79.38989,43.673272
1777,3599,71 Simcoe Street,3,3,,-79.385497,43.646645
1778,13750,36 Blue Jays Way,3,4,,-79.392044,43.644937
1779,2480,101 Peter Street,1,1,,-79.392703,43.647519
1780,3200,50 Bruyeres Mews,1,1,,-79.402138,43.637672
1781,2900,25 Richmond Street East,2,1,,-79.377215,43.651909
1782,2400,365 Church Street,2,1,,-79.378691,43.660924
1783,5900,165 Pears,3,4,,-79.399467,43.674937
1784,5980,76 Dinnick Crescent,4,3,,-79.396645,43.723121
1785,8000,37 Rochester,5,4,,-79.392414,43.723841
1786,6500,608 Richmond Street,3,2,,-79.402977,43.646821
1787,2850,1 Bloor Street East,2,1,,-79.386246,43.670159
1788,2400,99 John Street,1,1,,-79.389852,43.647439
1789,3500,761 Bay Street,3,2,,-79.384996,43.659667
1790,2975,28 Freeland Street,2,1,,-79.373846,43.643907
1791,5590,1 Gloucester Street,3,2,,-79.384865,43.666517
1792,13900,78 Lowther,4,3,,-79.400369,43.670038
1793,4300,3 Minstrel Drive,4,2.5,,-79.496866,43.634191
1794,3500,62 Poplar Avenue,3,2,2100 ,-79.541,43.63649
1795,3300,70 Roehampton,2,2,,-79.396099,43.708955
1796,2800,29 Queens Quay East,2,2,,-79.37247,43.642356
1797,7250,8 Charlotte Street,3,3,,-79.393839,43.646018
1798,2650,8 Eglinton East,2,2,,-79.397774,43.70714
1799,4700,246 Logan,3,2,,-79.342472,43.66015
1800,8000,34 Hillhurst Boulevard,3,3,,-79.412,43.712295
1801,4300,246 Logan,3,2,,-79.342472,43.66015
1802,2500,1121 Bay Street,1,1,,-79.388549,43.667986
1803,2800,1928 Lake Shore Blvd West Boulevard West,2,2,,-79.467962,43.635806
1804,3450,1044 Bathurst Street,2,1,,-79.41402,43.671623
1805,1990,27 Oakview,1,1,,-79.472168,43.654084
1806,4950,17 Ypres Road,4,3.5,2339 ,-79.46993,43.68822
1807,6500,10 Capreol Court,3,2,,-79.395951,43.640223
1808,4099,17 Powerhouse Street,4,3,,-79.448054,43.669557
1809,5500,67 Dewson Street,5,2,,-79.426608,43.656136
1810,3700,570 Bay Street,2,2,,-79.383879,43.655375
1811,2500,197 Yonge Street,2,1,,-79.379188,43.653436
1812,3150,85 Queens Wharf Road,2,2,,-79.398553,43.638939
1813,2700,50 Wellesley Street East,2,1,,-79.382567,43.665634
1814,2200,570 Bay Street,0,1,,-79.383879,43.655375
1815,3300,550 Queens Quay West Way,2,2,,-79.396396,43.637329
1816,4500,501 Yonge Street,3,2,,-79.383638,43.663194
1817,2280,1606 Queen Street East,2,1,,-79.317048,43.666495
1818,5800,19 Bathurst Street,3,2,,-79.399849,43.637558
1819,3250,181 Bedford Road,2,2,,-79.399656,43.674808
1820,2580,155 Yorkville,2,1,,-79.394303,43.670394
1821,4200,145 Springhurst,3,2,,-79.437134,43.635877
1822,2650,58 Sellers,2,1,,-79.383184,43.653226
1823,3600,5 St Joseph Street,3,2,,-79.385678,43.665759
1824,3985,16 Winnifred,3,1,,-79.335446,43.659622
1825,3650,832 Bay Street,3,2,,-79.386541,43.661953
1826,2350,12 York Street,2,1,,-79.381956,43.641744
1827,7500,521 Briar Hill,4,4,,-79.417474,43.709755
1828,2900,38 Stewart Street,1,1,,-79.401237,43.64364
1829,35000,4 Beaumont Road,5,7,,-79.37256,43.680385
1830,2000,10 Lanni Court,1,1,800 ,-79.550177,43.699515
1831,2500,2121 Lake Shore Boulevard West,1,1,,-79.478374,43.627447
1832,5180,15 Queens Quay East,3,2,,-79.373582,43.641956
1833,7500,5 Iceboat Terrace,4,3,,-79.396453,43.640742
1834,6000,38 Iannuzzi Street,2,2,750 ,-79.401417,43.637174
1835,4700,85 McMahon Drive,3.5,3,1600 ,-79.372638,43.766651
1836,2600,25 The Esplanade,1,1,650 ,-79.375009,43.646197
1837,2450,35 Tubman Avenue,1.5,1,690 ,-79.35915,43.661246
1838,3250,161 Roehampton Avenue,2,2,991 ,-79.393782,43.708772
1839,2200,197 Yonge Street,0,1,400 ,-79.379369,43.65336
1840,3500,20 Edward Street,2,2,,-79.382122,43.656967
1841,2400,11 Wellesley Street West,1,1,,-79.385343,43.664567
1842,3650,75 St Nicholas Street,2,2,,-79.386607,43.667701
1843,2400,576 Front Street,1,1,,-79.400533,43.641201
1844,2300,352 Front Street,1,1,,-79.392451,43.643353
1845,2900,158 Front Street East,2,2,,-79.368682,43.650384
1846,2300,583 Indian Road,1,1,,-79.456779,43.658146
1847,2400,188 Cumberland Street,1,1,,-79.394295,43.669782
1848,2200,48 Walker,1,1,,-79.394683,43.682548
1849,3500,158 Front Street East,3,2,,-79.368682,43.650384
1850,2250,165 Quebec,1,1,,-79.468406,43.657442
1851,2975,1926 Lake Shore Boulevard West,2,2,,-79.467492,43.635764
1852,3300,85 Wood Street,3,2,,-79.379292,43.662786
1853,2650,5 Mariner Terrace,1,1,,-79.390417,43.639736
1854,3790,39 Roehampton,3,2,,-79.397282,43.708017
1855,4000,85 Queens Wharf Road,3,2,,-79.398553,43.638939
1856,2700,20 Edward Street,1,1,,-79.382122,43.656967
1857,7900,35 Balmuto Street,3,3,,-79.38747,43.669451
1858,15000,1 Forest Hill Road,3,4,,-79.40301,43.686912
1859,4000,18 Yorkville,2,2,,-79.388007,43.672069
1860,3500,50 Fort York Boulevard,1,1,,-79.395867,43.640073
1861,2900,39 Roehampton,2,2,,-79.397282,43.708017
1862,5200,19 Bathurst Street,3,2,,-79.399849,43.637558
1863,6600,1080 Bay Street,3,2,,-79.388889,43.666981
1864,8500,761 Bay Street,4,3,,-79.384996,43.659667
1865,3100,399 Adelaide Street West,2,1,,-79.397236,43.646188
1866,3000,711 Bay Street,3,1,,-79.384652,43.658823
1867,5200,29 Queens Quay East,3,3,,-79.37247,43.642356
1868,2750,2A Church Street,2,2,,-79.373429,43.646926
1869,5300,220 Glengrove West,5,2,,-79.412165,43.717489
1870,3600,45 Charles Street East,2,2,,-79.383999,43.668721
1871,2850,1928 Lake Shore Boulevard West,2,2,,-79.467962,43.635806
1872,4375,60 Joe Shuster Way,4,3,,-79.42607,43.640683
1873,4000,81 Navy Wharf Court,3,2,,-79.391346,43.641834
1874,2550,42 Keewatin,2,1,,-79.398273,43.712748
1875,2500,25 Carlton Street,0,1,,-79.381593,43.661266
1876,4600,87 Peter Street,3,2,,-79.392399,43.646834
1877,2850,1 Bloor Street,2,1,,-79.386477,43.670142
1878,3400,38 The Esplanade,2,2,,-79.37485,43.646827
1879,3200,158 Front Street East,3,2,,-79.368682,43.650384
1880,6000,16 Harbour Street,3,3,,-79.376847,43.643032
1882,11500,20 Edward Street,3,3,,-79.382122,43.656967
1883,7495,108 Rosedale Heights Drive,4,2,,-79.378367,43.687889
1884,4500,68 Lewis Street,3,3,,-79.348384,43.658107
1885,4500,100 River Street,3,3,,-79.357972,43.660301
1886,6200,488 University,3,2,,-79.388916,43.655156
1887,9290,19 Gormley,5,4,,-79.398083,43.694281
1888,2950,212 Eglinton East,2,1,,-79.391971,43.708295
1889,2650,99 John Street,2,1,,-79.389852,43.647439
1890,2477,1928 Lakeshore Boulevard West,2,1,,-79.467962,43.635806
1891,3492,55 East Liberty Street,2,2,,-79.412738,43.638565
1892,3900,410 Queens Quay West,2,2,,-79.391459,43.638061
1893,4125,1815 Yonge Street,1.5,1,,-79.395685,43.696017
1894,2400,85 East Liberty Street,1.5,1,600 ,-79.416282,43.638521
1895,2400,85 East Liberty Street,1,1,600 ,-79.415567,43.638161
1896,2400,85 East Liberty Street,1.5,1,600 ,-79.415567,43.638161
1897,5500,84 Goswell Road,5,3,2700 ,-79.54626,43.647515
1898,3400,20 Lombard Street,2,1,,-79.37696,43.651652
1899,4292,1 Elsie Lane,4,3,,-79.451194,43.659481
1900,3800,50 Hargrave Lane,3,3,,-79.380565,43.723438
1901,2700,520 Steels West,2,2,,-79.438002,43.794519
1902,3150,2362 Queen Street East,2,2,,-79.281452,43.674116
1903,3500,101 Burnside Drive,3,1,,-79.417265,43.679369
1904,2350,1 Yorkville,1,1,,-79.387794,43.671628
1905,5800,101 Charles Street East,3,3,,-79.380543,43.669636
1906,5750,96 St Patrick Street,3,2,,-79.390066,43.653051
1907,3400,83 Redpath,3,2,,-79.391948,43.706541
1908,3250,70 Temperance Street,2,2,,-79.382148,43.65053
1909,2250,5 Concorde Place,1.5,1,800 ,-79.327276,43.730321
1910,6900,62 Hambly Avenue,4,4,,-79.298321,43.673438
1911,3000,93B Douglas Crescent,2,1,1000 ,-79.366691,43.692734
1912,3500,88 Blue Jays Way,2,2,800 ,-79.392457,43.645505
1913,2250,107 Glenholme,1,1,,-79.438503,43.678605
1914,2295,50 Power Street,1,1,,-79.363033,43.654529
1915,3000,1 Yorkville,2,1,,-79.387794,43.671628
1916,3792,1060 Lansdowne,4,3,,-79.447626,43.669147
1917,2900,33 Helendale,3,2,,-79.399561,43.708766
1918,2500,365 Church Street,2,1,,-79.378691,43.660924
1919,4100,197 Yonge Street,3,2,,-79.379188,43.653436
1920,3180,111 St Clair West,1,2,,-79.399259,43.68671
1921,3500,28 Wellesley Street East,2,2,,-79.383064,43.665466
1922,5100,421 Roselawn,5,3,,-79.411637,43.708107
1923,9500,43 Rusholme Road,4,4,,-79.426987,43.650728
1924,2600,478 King Street West,2,1,,-79.396482,43.645536
1925,4200,717 Bay Street,3,2,,-79.384655,43.658809
1926,2500,55 Stewart Street,1,1,,-79.401264,43.643243
1927,3400,217 Glengarry Avenue,3,1.5,1500 ,-79.413246,43.723323
1928,2950,95 Lombard Street,0.5,0.5,750 ,-79.37335,43.652004
1929,4120,1815 Yonge Street,1.5,1,,-79.395685,43.696017
1930,3150,39 Roehampton,2,2,,-79.397282,43.708017
1931,3950,1205 Queen Street West,3,2,,-79.428968,43.641889
1932,2950,395 Bloor Street East,2,1,,-79.37742,43.671975
1933,2900,8 Scollard Street,2,2,,-79.388658,43.672712
1934,4300,33 Charles Street East,3,2,,-79.384479,43.668578
1935,6500,46 Fort York Boulevard,4,3,,-79.395442,43.640207
1936,7500,35 Mariner Terrace,3,2,,-79.392089,43.639669
1937,3995,305 Roehampton,4,3,,-79.388548,43.709651
1938,6100,33 Helendale,3,3,,-79.399581,43.70886
1939,3800,343 Runnymede Road,4,2,,-79.477353,43.654417
1940,2375,70 Queens Wharf Road,1,1,600 ,-79.399473,43.638518
1942,2500,1328 Birchmount Road,1.5,1,650 ,-79.286169,43.748538
1943,2900,234 Wilmington Avenue,2,2,1300 ,-79.45742,43.763478
1944,3450,89 Boultbee Avenue,2.5,1.5,1200 ,-79.335269,43.673315
1945,2550,25 The Esplanade,1,1,,-79.375009,43.646197
1946,3100,1 Yorkville,2,2,,-79.387794,43.671626
1947,2800,35 Rolling Mills Road,2,2,,-79.355444,43.652948
1948,3000,39 Roehampton,2,2,,-79.397282,43.708017
1949,3000,85 Wood Street,2,1,,-79.379292,43.662786
1950,2300,318 King Street East,1,1,,-79.363735,43.652581
1951,3995,407 Symington,3,1,,-79.452189,43.668511
1952,3500,20 Blue Jays Way,2,2,,-79.391852,43.643889
1953,3500,1928 Lake Shore Boulevard West,3,2,,-79.467616,43.635762
1954,6500,88 Scott Street,3,2,,-79.376412,43.648389
1955,3000,28 Ted Rogers Way,2,1,,-79.380609,43.670587
1956,2800,1997 Danforth,2,2,,-79.314693,43.685084
1957,2550,151 Dan Leckie Way,2,1,,-79.397947,43.639783
1958,4200,3 Elsie Lane,3,3,,-79.451009,43.659836
1959,4200,915 Carlaw,3,3,,-79.348832,43.683139
1960,2950,2596 Yonge Street,2,1,,-79.400339,43.714723
