,price,address,beds,baths,size,longitude,latitude
1947,3000,150 Saint Clair Avenue West,1,1,,-79.400499,43.687068
1948,4350,220 Rose Park Drive,2.5,2,1500 ,-79.381686,43.692011
1949,2650,898 Portage Parkway,2,2,680 ,-79.529135,43.797493
1950,3995,14 York Street,1,1,530 ,-79.382245,43.64185
1951,2500,230 King Street East,0,1,500 ,-79.368151,43.651446
1952,2800,70 Yorkville Avenue,1,1,1000 ,-79.390869,43.671593
1953,3300,11753 Sheppard Avenue East,2,2,1200 ,-79.147833,43.799781
1954,4800,25 Ash Hill Avenue,5,4,2800 ,-79.850835,43.883906
1955,4000,137 Prescott Avenue,3,4,1500 ,-79.458819,43.678245
1956,2200,383 Sorauren Avenue,0,1,490 ,-79.444858,43.650384
1957,2800,110 Charles Street East,1.5,1,700 ,-79.380302,43.670068
1958,2899,155 Yorkville Avenue,1.5,1,610 ,-79.394303,43.670394
1959,2550,251 Hallam Street,1.5,1.5,1200 ,-79.436874,43.665891
1960,5200,721 Gladstone Avenue,3,2.5,1800 ,-79.435981,43.665205
1961,2350,7890 Bathurst Street,1.5,2,700 ,-79.451429,43.813894
1962,3350,1030 Portage Parkway,3,2,1500 ,-79.524755,43.798462
1963,5000,Massey Street,3,2.5,1700 ,-79.413191,43.643191
1964,3000,68 Corporate Drive,2.5,2,1150 ,-79.251015,43.780342
1965,2000,54 Jack Monkman Crescent,2,1,700 ,-79.252185,43.846696
1966,2550,1030 King Street West,1,1,520 ,-79.415906,43.641582
1967,3300,340 Wallace Avenue,3,2,1150 ,-79.45134,43.661095
1968,1800,34 Wildmoor Street,1,1,800 ,-79.226181,43.8755
1969,2700,38 Joe Shuster Way,1.5,2,730 ,-79.42436,43.640496
1970,2450,251 Manitoba Street,1,1,,-79.48913,43.623918
1971,2600,10 Honeycrisp Crescent,2,2,680 ,-79.528027,43.78883
1972,1000,530 North Service Road,1,1,,-79.604563,43.210092
1973,7500,29 Lois Avenue,7,3,,-79.44793,43.711806
1974,2500,35 Tubman Avenue,1,1,596 ,-79.35915,43.661246
1975,1300,Grackle Trail,1,1,800 ,-79.231277,43.829137
1976,2500,155 Beecroft Road,2,1,700 ,-79.414092,43.765509
1977,3300,219 Fort York Boulevard,2,2,869 ,-79.405722,43.636642
1978,2700,807 Duplex Avenue,2,1,1150 ,-79.403416,43.718114
1979,3900,21 Grafton Avenue,3,2,1300 ,-79.44537,43.639653
1980,7999,386 Yonge Street,2,2,800 ,-79.38361,43.659111
1981,2749,710 Ossington Avenue,1,1,500 ,-79.425564,43.661306
1982,4327,200 Redpath Avenue,3,2,,-79.393944,43.710487
1983,2995,138 Downes Street,2,2,750 ,-79.371223,43.644264
1984,2450,7 Smith Crescent,1.5,1,650 ,-79.506046,43.626019
1985,3500,28 Victor Herbert Way,4,4,2444 ,-79.374338,43.895465
1986,2900,1 King Street West,0.5,0,730 ,-79.378145,43.648858
1987,2000,Peterborough Avenue,2,1,1000 ,-79.44429,43.674168
1988,2300,693 Woodbine Avenue,1,1,750 ,-79.309871,43.679299
1989,2600,225 Sumach Street,1.5,0.5,599 ,-79.360375,43.661156
1990,5295,29 Lippincott Street,3,2,2000 ,-79.405923,43.65581
1991,2700,461 Adelaide Street West,1,1,550 ,-79.399482,43.645628
1992,3050,50 Marchmount Road,1,1,680 ,-79.426926,43.674264
1993,2875,20 Joe Shuster Way,2,1,600 ,-79.424308,43.640128
1994,3950,1 Cardiff Road,3.5,2,,-79.383116,43.710313
1995,1450,7 Kenaston Gardens,1,1,140 ,-79.385679,43.766729
1996,3100,70 Temperance Street,2,1,,-79.382148,43.65053
1997,3800,42 Denrock Drive,3,2,1400 ,-79.37632,43.772158
1998,3500,33 Fairview Road,3,1,1100 ,-79.559444,43.201466
1999,2500,30 Samuel Wood Way,1.5,1.5,726 ,-79.54056,43.63469
2000,3500,189 Torbarrie Road,3,2.5,1500 ,-79.52351,43.727942
2001,2350,700 Humberwood Boulevard,1.5,1,900 ,-79.616076,43.724993
2002,3850,28 Freeland Street,2.5,2,881 ,-79.374133,43.643831
2003,3450,434 Victoria Park Avenue,2,1,873 ,-79.285007,43.682445
2004,2500,2221 Yonge Street,1.5,2,650 ,-79.397957,43.70603
2006,2500,4 Lindsey Avenue,1,1,800 ,-79.430668,43.654315
2007,5000,456 Huntingwood Drive,3,2.5,2000 ,-79.316568,43.784302
2008,2277,110 Gothic Avenue,1,1,580 ,-79.469224,43.656064
2009,3700,85 Queens Wharf Road,2,2.5,1000 ,-79.398553,43.638939
2010,2500,60 Byng Avenue,1,1,485 ,-79.411804,43.777478
2011,2350,150 Sudbury Street,1,1,470 ,-79.424074,43.641541
2012,3099,50 Ordnance Street,2,2,799 ,-79.409724,43.639701
2013,2500,117 McMahon Drive,1,1,600 ,-79.370409,43.767323
2014,1995,319 Main Street East,3,2,1500 ,-79.518456,43.185292
2015,2300,1 Pemberton Avenue,1,1,550 ,-79.414253,43.780754
2016,3500,21 Widmer Street,2,2,860 ,-79.390994,43.647241
2017,1775,1745 Bathurst Street,1,1,775 ,-79.424653,43.699581
2018,3150,715 Lawrence Avenue West,2,2,1199 ,-79.448084,43.71506
2019,3290,95 McMahon Drive,2,2,770 ,-79.372028,43.766749
2020,2300,7 Concorde Place,1,1,,-79.327313,43.730564
2021,2850,18 Valley Woods Road,2,1,800 ,-79.332958,43.752423
2022,2450,30 Samuel Wood Way,1.5,1,809 ,-79.54056,43.63469
2023,2500,387 Bloor Street East,1,1,455 ,-79.377683,43.672048
2024,2299,10 Honeycrisp Crescent,1.5,1,570 ,-79.528027,43.78883
2025,2400,25 Adra Grado Way,1,1,535 ,-79.36616,43.77626
2026,1400,416 Kenneth Avenue,1,1,650 ,-79.411165,43.777166
2027,3500,416 Kenneth Avenue,3.5,1,1700 ,-79.411165,43.777166
2028,2387,357 King Street West,1,1,524 ,-79.392527,43.645796
2029,2500,87 Peter Street,1,1,480 ,-79.392399,43.646834
2030,2550,87 Peter Street,1,1,480 ,-79.392399,43.646834
2031,2600,87 Peter Street,1.5,1,585 ,-79.392399,43.646834
2032,1950,208 Monte Carlo Drive,1,1,,-79.619,43.820255
2033,3500,488 University,2,2,,-79.388916,43.655156
2034,3490,52 Amparo Drive,3,3,,-79.565678,43.828224
2035,2650,111 St. Clair West,1,2,,-79.399259,43.68671
2036,3800,158 Front Street East,3,2,,-79.368682,43.650384
2037,2000,7841 Martin Grove Road,2,1,,-79.610257,43.780754
2038,4200,18 Maitland Terrace,3,2,,-79.383473,43.663684
2039,2700,111 Elizabeth St. Street,2,2,,-79.384806,43.655113
2040,2950,38 Grenville Street,2,1,,-79.385703,43.661885
2041,3600,290 Adelaide Street West,3,2,,-79.391026,43.648081
2042,3200,12 Cottsmore Crescent,3,4,,-79.312292,43.828525
2043,2500,70 Temperance Street,1,1,,-79.382148,43.65053
2044,2480,435 Richmond Street West,2,1,,-79.396857,43.647629
2045,3450,30 Grand Trunk Crescent,2,2,,-79.382787,43.642283
2046,3700,67 Randall South,5,4,,-79.284467,43.841556
2047,2995,1 Shaw Street,2,2,,-79.414319,43.640845
2048,3050,395 Bloor Street East,2,2,,-79.37742,43.671975
2049,2950,111 Elizabeth Street,2,2,,-79.384806,43.655113
2050,2750,111 Elizabeth Street,2,2,,-79.384806,43.655113
2051,2299,15 North Park Road,1,1,,-79.45265,43.812767
2052,3995,398 Westmoreland North,3,3,,-79.43539,43.672322
2053,6500,83 Grandview,4,4,,-79.413351,43.802276
2054,2700,39 Roehampton,2,2,,-79.397282,43.708017
2055,4200,94 Roe,3,2,,-79.415419,43.733452
2056,3650,438 King Street West,2,2,,-79.394728,43.645849
2057,2925,140 Simcoe Street,1,1,606 ,-79.387273,43.649531
2060,3300,2221 Yonge Street,2,2,,-79.397957,43.70603
2061,8500,55 Charles Street West,2,3,,-79.389023,43.667686
2062,3199,25 Oxley Street,2,1,,-79.394468,43.646253
2063,2500,32 Warden Woods Court,2,3,,-79.338767,43.872239
2064,2500,159 Dundas Street East,1,1,,-79.374935,43.656854
2065,4500,14 York Street,3,2,,-79.381539,43.641966
2066,4890,13 Rumney Street,5,4,,-79.3815,43.90405
2067,2650,51 Lower Simcoe Street,2,1,,-79.383551,43.642095
2068,3450,32 Davenport Road,2,2,,-79.38989,43.673272
2069,3599,71 Simcoe Street,3,3,,-79.385497,43.646645
2070,13750,36 Blue Jays Way,3,4,,-79.392044,43.644937
2071,2480,101 Peter Street,1,1,,-79.392703,43.647519
2072,3200,50 Bruyeres Mews,1,1,,-79.402138,43.637672
2073,2900,25 Richmond Street East,2,1,,-79.377215,43.651909
2074,2400,365 Church Street,2,1,,-79.378691,43.660924
2075,5900,165 Pears,3,4,,-79.399467,43.674937
2076,5980,76 Dinnick Crescent,4,3,,-79.396645,43.723121
2077,8000,37 Rochester,5,4,,-79.392414,43.723841
2078,6500,608 Richmond Street,3,2,,-79.402977,43.646821
2079,3750,123 Ivy Glen Drive,4,4,,-79.49055,43.853088
2080,1200,27 Glenbury Drive,1,1,,-79.456567,43.80516
2081,2850,1 Bloor Street East,2,1,,-79.386246,43.670159
2082,2400,99 John Street,1,1,,-79.389852,43.647439
2083,3500,761 Bay Street,3,2,,-79.384996,43.659667
2084,2975,28 Freeland Street,2,1,,-79.373846,43.643907
2085,1800,459 Pleasant Ridge,1,1,,-79.475025,43.837027
2086,1850,16 Concord Place|Unit #225,1,1,562 ,-79.59691,43.2088
2087,4200,36 Upper Duke Crescent,5,5,,-79.327405,43.850398
2088,5590,1 Gloucester Street,3,2,,-79.384865,43.666517
2089,1600,18 Hepburn Street,1,1,,-79.283124,43.848093
2090,13900,78 Lowther,4,3,,-79.400369,43.670038
2091,1950,36 Lady Fern Drive,3,1,,-79.238815,43.8639
2092,4300,3 Minstrel Drive,4,2.5,,-79.496866,43.634191
2093,3500,62 Poplar Avenue,3,2,2100 ,-79.541,43.63649
2094,3300,70 Roehampton,2,2,,-79.396099,43.708955
2095,2800,29 Queens Quay East,2,2,,-79.37247,43.642356
2096,7250,8 Charlotte Street,3,3,,-79.393839,43.646018
2097,2650,8 Eglinton East,2,2,,-79.397774,43.70714
2098,4700,246 Logan,3,2,,-79.342472,43.66015
2099,8000,34 Hillhurst Boulevard,3,3,,-79.412,43.712295
2100,4300,246 Logan,3,2,,-79.342472,43.66015
2101,2500,1121 Bay Street,1,1,,-79.388549,43.667986
2102,2800,1928 Lake Shore Blvd West Boulevard West,2,2,,-79.467962,43.635806
2103,3450,1044 Bathurst Street,2,1,,-79.41402,43.671623
2104,2800,5077 Serena Drive,3,3,,-79.478342,43.170379
2105,1990,27 Oakview,1,1,,-79.472168,43.654084
2106,4950,17 Ypres Road,4,3.5,2339 ,-79.46993,43.68822
2107,2750,4800 Highway 7,2,2,699 ,-79.580752,43.78292
2108,6500,10 Capreol Court,3,2,,-79.395951,43.640223
2109,4099,17 Powerhouse Street,4,3,,-79.448054,43.669557
2110,5500,67 Dewson Street,5,2,,-79.426608,43.656136
2111,3100,2051 Bur Oak,4,4,,-79.25435,43.90239
2112,3700,570 Bay Street,2,2,,-79.383879,43.655375
2113,2500,197 Yonge Street,2,1,,-79.379188,43.653436
2114,2550,7895 Jane Street,2,2,,-79.52482,43.798195
2115,3150,85 Queens Wharf Road,2,2,,-79.398553,43.638939
2116,9200,1510 Concession Road 5 Road,8,5,,-79.891878,43.986364
2117,2700,50 Wellesley Street East,2,1,,-79.382567,43.665634
2118,2200,570 Bay Street,0,1,,-79.383879,43.655375
2119,3300,550 Queens Quay West Way,2,2,,-79.396396,43.637329
2120,2600,10 Honeycrisp Crescent,2,2,,-79.508538,43.856316
2121,4500,501 Yonge Street,3,2,,-79.383638,43.663194
2122,2280,1606 Queen Street East,2,1,,-79.317048,43.666495
2123,2400,10 Honeycrisp Crescent,2,1,,-79.537838,43.800084
2124,5800,19 Bathurst Street,3,2,,-79.399849,43.637558
2125,1100,21 Ovida Boulevard,1,1,,-79.265333,43.868186
2126,3250,181 Bedford Road,2,2,,-79.399656,43.674808
2127,3100,92 Guinevere Road,4,4,,-79.246844,43.845238
2128,2580,155 Yorkville,2,1,,-79.394303,43.670394
2129,4200,145 Springhurst,3,2,,-79.437134,43.635877
2130,3400,174 Anthony Lane,4,3,,-79.474497,43.802574
2131,2650,58 Sellers,2,1,,-79.383184,43.653226
2132,3600,5 St Joseph Street,3,2,,-79.385678,43.665759
2133,3985,16 Winnifred,3,1,,-79.335446,43.659622
2134,3650,832 Bay Street,3,2,,-79.386541,43.661953
2135,4500,12 Seabreeze,5,5,,-79.466425,43.83054
2136,2350,12 York Street,2,1,,-79.381956,43.641744
2137,7500,521 Briar Hill,4,4,,-79.417474,43.709755
2138,2900,38 Stewart Street,1,1,,-79.401237,43.64364
2139,2650,81 Morning Sparrow Drive,2,1,,-79.62177,43.86153
2140,35000,4 Beaumont Road,5,7,,-79.37256,43.680385
2141,2950,1000 Portage Parkway,2,2,,-79.52652,43.79802
2142,2950,7 North Park Road,2,2,,-79.451547,43.812915
2143,2000,10 Lanni Court,1,1,800 ,-79.550177,43.699515
2144,2500,2121 Lake Shore Boulevard West,1,1,,-79.478374,43.627447
2145,5180,15 Queens Quay East,3,2,,-79.373582,43.641956
2146,7500,5 Iceboat Terrace,4,3,,-79.396453,43.640742
2147,6000,38 Iannuzzi Street,2,2,750 ,-79.401417,43.637174
2148,4700,85 McMahon Drive,3.5,3,1600 ,-79.372638,43.766651
2149,2600,25 The Esplanade,1,1,650 ,-79.375009,43.646197
2150,2450,35 Tubman Avenue,1.5,1,690 ,-79.35915,43.661246
2151,3250,161 Roehampton Avenue,2,2,991 ,-79.393782,43.708772
2152,2200,197 Yonge Street,0,1,400 ,-79.379369,43.65336
2153,3500,20 Edward Street,2,2,,-79.382122,43.656967
2154,2400,11 Wellesley Street West,1,1,,-79.385343,43.664567
2155,3650,75 St Nicholas Street,2,2,,-79.386607,43.667701
2156,2400,576 Front Street,1,1,,-79.400533,43.641201
2157,7800,15 Hillside,4,5,,-79.491485,43.800578
2158,2300,352 Front Street,1,1,,-79.392451,43.643353
2159,2750,950 Portgage Parkway,2,2,,-79.528509,43.797574
2160,2900,158 Front Street East,2,2,,-79.368682,43.650384
2161,2300,583 Indian Road,1,1,,-79.456779,43.658146
2162,2400,188 Cumberland Street,1,1,,-79.394295,43.669782
2163,2200,48 Walker,1,1,,-79.394683,43.682548
2164,5500,81 Morning Sparrow Drive,4,3,,-79.62177,43.86153
2165,3500,158 Front Street East,3,2,,-79.368682,43.650384
2166,2250,165 Quebec,1,1,,-79.468406,43.657442
2167,2975,1926 Lake Shore Boulevard West,2,2,,-79.467492,43.635764
2168,3300,85 Wood Street,3,2,,-79.379292,43.662786
2169,2650,5 Mariner Terrace,1,1,,-79.390417,43.639736
2170,3790,39 Roehampton,3,2,,-79.397282,43.708017
2171,4000,85 Queens Wharf Road,3,2,,-79.398553,43.638939
2172,2700,20 Edward Street,1,1,,-79.382122,43.656967
2173,3200,2210 Donald Cousens Parkway,3,3,,-79.2165,43.89943
2174,7900,35 Balmuto Street,3,3,,-79.38747,43.669451
2175,2500,5000 Connor Drive,3,3,,-79.47926,43.155054
2176,15000,1 Forest Hill Road,3,4,,-79.40301,43.686912
2177,4000,18 Yorkville,2,2,,-79.388007,43.672069
2178,3500,50 Fort York Boulevard,1,1,,-79.395867,43.640073
2179,2900,39 Roehampton,2,2,,-79.397282,43.708017
2180,4350,169 Matthew Drive,5,4,,-79.561683,43.793255
2181,5200,19 Bathurst Street,3,2,,-79.399849,43.637558
2182,6600,1080 Bay Street,3,2,,-79.388889,43.666981
2183,1700,161 Learmont,2,1,,-79.827826,43.760384
2184,8500,761 Bay Street,4,3,,-79.384996,43.659667
2185,3100,399 Adelaide Street West,2,1,,-79.397236,43.646188
2186,2650,10 Waterville Way,3,3,,-79.827993,43.754207
2187,3000,711 Bay Street,3,1,,-79.384652,43.658823
2188,2600,10 Honeycrisp Crescent,2,2,,-79.537838,43.800084
2189,5200,29 Queens Quay East,3,3,,-79.37247,43.642356
2190,2750,2A Church Street,2,2,,-79.373429,43.646926
2191,2790,10 Honeycrisp Crescent,2,2,,-79.537838,43.800084
2192,1790,11 Miriam Garden Way,1,1,,-79.458896,43.811992
2193,2500,9560 Islington,2,3,,-79.608871,43.822994
2194,5300,220 Glengrove West,5,2,,-79.412165,43.717489
2195,2900,18 Fullerton Crescent,3,3,,-79.324523,43.82201
2196,4650,83 Stonechurch Crescent,4,3,,-79.226726,43.867005
2197,3600,45 Charles Street East,2,2,,-79.383999,43.668721
2198,2850,1928 Lake Shore Boulevard West,2,2,,-79.467962,43.635806
2199,1700,18 Fullerton Crescent,2,1,,-79.324523,43.82201
2200,4375,60 Joe Shuster Way,4,3,,-79.42607,43.640683
2201,4000,81 Navy Wharf Court,3,2,,-79.391346,43.641834
2202,2550,42 Keewatin,2,1,,-79.398273,43.712748
2203,2500,25 Carlton Street,0,1,,-79.381593,43.661266
2204,4600,87 Peter Street,3,2,,-79.392399,43.646834
2205,2850,1 Bloor Street,2,1,,-79.386477,43.670142
2206,3400,38 The Esplanade,2,2,,-79.37485,43.646827
2207,3200,158 Front Street East,3,2,,-79.368682,43.650384
2208,6000,16 Harbour Street,3,3,,-79.376847,43.643032
2210,11500,20 Edward Street,3,3,,-79.382122,43.656967
2211,7495,108 Rosedale Heights Drive,4,2,,-79.378367,43.687889
2212,4500,68 Lewis Street,3,3,,-79.348384,43.658107
2213,4500,100 River Street,3,3,,-79.357972,43.660301
2214,6200,488 University,3,2,,-79.388916,43.655156
2215,9290,19 Gormley,5,4,,-79.398083,43.694281
2216,2400,25 Water Walk Drive,2,1,,-79.328204,43.856703
2217,2100,16 Concord Place|Unit #430,1,1,769 ,-79.59691,43.2088
2218,3250,20 Bern Street,4,3,,-79.282353,43.895676
2219,2950,212 Eglinton East,2,1,,-79.391971,43.708295
2220,2650,99 John Street,2,1,,-79.389852,43.647439
2221,5450,68 Angus Glen Boulevard,6,5,,-79.323517,43.890524
2222,2477,1928 Lakeshore Boulevard West,2,1,,-79.467962,43.635806
2223,3492,55 East Liberty Street,2,2,,-79.412738,43.638565
2224,2950,2916 Hwy7 Road,3,2,,-79.521387,43.796434
2225,3900,410 Queens Quay West,2,2,,-79.391459,43.638061
2226,4125,1815 Yonge Street,1.5,1,,-79.395685,43.696017
2227,3800,Collingham Place,5,3.5,2100 ,-79.221574,43.868001
2228,2400,85 East Liberty Street,1.5,1,600 ,-79.416282,43.638521
2229,2400,85 East Liberty Street,1,1,600 ,-79.415567,43.638161
2230,2400,85 East Liberty Street,1.5,1,600 ,-79.415567,43.638161
2231,5500,84 Goswell Road,5,3,2700 ,-79.54626,43.647515
2232,3550,97 Crimson Forest Drive,4,3,,-79.477735,43.846115
2233,3400,20 Lombard Street,2,1,,-79.37696,43.651652
2234,4292,1 Elsie Lane,4,3,,-79.451194,43.659481
2235,3800,50 Hargrave Lane,3,3,,-79.380565,43.723438
2236,2950,47 Luzon,3,3,,-79.222412,43.870674
2237,2700,520 Steels West,2,2,,-79.438002,43.794519
2238,2450,950 Portage Parkway,2,2,,-79.528509,43.797574
2239,3150,2362 Queen Street East,2,2,,-79.281452,43.674116
2240,3500,101 Burnside Drive,3,1,,-79.417265,43.679369
2241,2350,1 Yorkville,1,1,,-79.387794,43.671628
2242,5800,101 Charles Street East,3,3,,-79.380543,43.669636
2243,5750,96 St Patrick Street,3,2,,-79.390066,43.653051
2244,3400,83 Redpath,3,2,,-79.391948,43.706541
2245,3550,95 Crimson Forest Drive,4,3,,-79.477884,43.847039
2246,3250,70 Temperance Street,2,2,,-79.382148,43.65053
2247,2150,3420 Frederick Avenue,1,1,550 ,-79.394832,43.158913
2248,2250,5 Concorde Place,1.5,1,800 ,-79.327276,43.730321
2249,6900,62 Hambly Avenue,4,4,,-79.298321,43.673438
2250,3000,93B Douglas Crescent,2,1,1000 ,-79.366691,43.692734
2251,3500,88 Blue Jays Way,2,2,800 ,-79.392457,43.645505
2253,2250,107 Glenholme,1,1,,-79.438503,43.678605
2254,3500,1 Ray Street,5,4,,-79.299922,43.856122
2255,3300,10290 Woodbine,3,3,,-79.376497,43.8899
2256,5600,28 Stollery Pond Crescent,4,4,,-79.331395,43.891709
2257,2295,50 Power Street,1,1,,-79.363033,43.654529
2258,3000,1 Yorkville,2,1,,-79.387794,43.671628
2259,3792,1060 Lansdowne,4,3,,-79.447626,43.669147
2260,2900,33 Helendale,3,2,,-79.399561,43.708766
2261,3200,22 Pisanelli,3,3,,-79.375792,43.901153
2262,2400,950 Portage Parkway,2,2,,-79.528509,43.797574
2263,4100,197 Yonge Street,3,2,,-79.379188,43.653436
2264,2350,8228 Birchmount Road,1,1,,-79.325037,43.857355
2265,3180,111 St Clair West,1,2,,-79.399259,43.68671
2266,3500,28 Wellesley Street East,2,2,,-79.383064,43.665466
2267,5100,421 Roselawn,5,3,,-79.411637,43.708107
2268,9500,43 Rusholme Road,4,4,,-79.426987,43.650728
2269,2600,478 King Street West,2,1,,-79.396482,43.645536
2270,2950,10 Honeycrisp Crescent,2,2,,-79.537838,43.800084
2271,4200,717 Bay Street,3,2,,-79.384655,43.658809
2272,2500,55 Stewart Street,1,1,,-79.401264,43.643243
2273,3400,217 Glengarry Avenue,3,1.5,1500 ,-79.413246,43.723323
2274,2950,95 Lombard Street,0.5,0.5,750 ,-79.37335,43.652004
2275,2500,4514 Ontario Street,2,2,1100 ,-79.477397,43.176487
2276,4120,1815 Yonge Street,1.5,1,,-79.395685,43.696017
2277,2750,24 Cedarview Drive,3,2,1000 ,-79.154831,43.788077
2278,3150,39 Roehampton,2,2,,-79.397282,43.708017
2279,3950,1205 Queen Street West,3,2,,-79.428968,43.641889
2280,2950,395 Bloor Street East,2,1,,-79.37742,43.671975
2282,2900,8 Scollard Street,2,2,,-79.388658,43.672712
2283,4700,64 Guildford Circle,5,6,,-79.333662,43.86423
2284,4300,33 Charles Street East,3,2,,-79.384479,43.668578
2285,6500,46 Fort York Boulevard,4,3,,-79.395442,43.640207
2286,7500,35 Mariner Terrace,3,2,,-79.392089,43.639669
2287,3995,305 Roehampton,4,3,,-79.388548,43.709651
2288,6100,33 Helendale,3,3,,-79.399581,43.70886
2289,3800,343 Runnymede Road,4,2,,-79.477353,43.654417
2290,1800,328 Williamson Road,2,2,,-79.260273,43.905385
2291,2450,28 Uptown Drive,1.5,1,,-79.326445,43.857064
2292,3500,26 Craddock Street,3,3,1700 ,-79.531492,43.867549
2293,2375,70 Queens Wharf Road,1,1,600 ,-79.399473,43.638518
2295,2500,1328 Birchmount Road,1.5,1,650 ,-79.286169,43.748538
2296,2450,3700 Highway 7,1,1,,-79.547145,43.790307
2297,2900,234 Wilmington Avenue,2,2,1300 ,-79.45742,43.763478
2298,3450,89 Boultbee Avenue,2.5,1.5,1200 ,-79.335269,43.673315
2299,2550,25 The Esplanade,1,1,,-79.375009,43.646197
2300,3590,200 Harbord Street,4,3,,-79.313569,43.886562
2301,3100,1 Yorkville,2,2,,-79.387794,43.671626
2302,2800,35 Rolling Mills Road,2,2,,-79.355444,43.652948
2303,3000,39 Roehampton,2,2,,-79.397282,43.708017
2304,3000,85 Wood Street,2,1,,-79.379292,43.662786
2305,2300,318 King Street East,1,1,,-79.363735,43.652581
2306,3995,407 Symington,3,1,,-79.452189,43.668511
2307,3500,20 Blue Jays Way,2,2,,-79.391852,43.643889
2308,3500,1928 Lake Shore Boulevard West,3,2,,-79.467616,43.635762
2309,2380,62 Bradgate Drive,3,2,,-79.372998,43.823834
2310,6500,88 Scott Street,3,2,,-79.376412,43.648389
2311,3000,28 Ted Rogers Way,2,1,,-79.380609,43.670587
2312,3080,29 Sharbot Lane,4,3,,-79.250469,43.91122
2313,2700,10 Honeycrisp Crescent,2,2,,-79.537838,43.800084
2314,2800,1997 Danforth,2,2,,-79.314693,43.685084
2315,2550,151 Dan Leckie Way,2,1,,-79.397947,43.639783
2316,3300,86 Lincoln Green Drive,4,2,,-79.272401,43.87511
2317,4200,3 Elsie Lane,3,3,,-79.451009,43.659836
2318,4500,16 Dumfries Drive,4,4,,-79.358238,43.877334
2319,4200,915 Carlaw,3,3,,-79.348832,43.683139
2320,2950,2596 Yonge Street,2,1,,-79.400339,43.714723
2321,3990,220 George Street,2,3,,-79.373072,43.655682
2322,2500,219 Fort York Boulevard,1,1,,-79.405722,43.636642
2323,2000,15 Baseball Place,0,1,,-79.351509,43.657532
2324,3999,32 Gifford Street,4,2,,-79.363717,43.663463
2325,2800,1926 Lake Shore Boulevard,2,2,,-79.467492,43.635764
2326,7800,28 Freeland Street,4,3,,-79.374133,43.643831
2327,4350,179 Bleecker Street,3,3,,-79.373506,43.667001
2328,8000,30 Nelson Street,2,2,,-79.388412,43.649038
2329,3100,1 YORKVILLE Avenue,1,2,557 ,-79.387794,43.671623
2330,4200,488 University,2,2,,-79.388916,43.655156
2331,8800,88 Davenport Road,2,2,,-79.390435,43.673338
2332,4200,11 Wellesley Street West,3,2,,-79.385343,43.664567
2333,2000,255 William Forster Road,2,1,,-79.220773,43.884524
2334,2750,1 Cardiff Road East,2,2,,-79.383113,43.71031
2335,2950,28 Robert Joffre Leet,3,3,,-79.221828,43.883518
2336,3100,1 Royal Orchard Boulevard,3,2,,-79.424609,43.822613
2337,2100,3700 Highway 7,1,1,550 ,-79.547145,43.790307
2338,2990,1928 Lake Shore Boulevard West,2,2,,-79.467962,43.635806
2339,4650,377 Manhattan Drive,6,4,,-79.292195,43.881796
2340,5000,1 Bloor Street East,3,2,,-79.386246,43.670159
2341,1600,7161 Yonge Street,3,2,,-79.420751,43.802567
2342,2750,125 Kayla Crescent,2,2,,-79.534131,43.841629
2343,4400,11 Wellesley Street West,3,2,,-79.385343,43.664567
2344,5000,3018 Yonge Street,2,2,,-79.402296,43.724434
2345,4500,20 Lombard Street,2,2,,-79.37696,43.651652
2346,4950,2511 Bloor Street West,2,2,,-79.487302,43.647569
2347,3600,736 Bay Street,3,2,,-79.385607,43.659398
2348,2600,15 Stollery Pond Crescent,1,1,,-79.331505,43.890188
2349,4500,180 Mill Street,4,3,,-79.355178,43.652043
2350,4600,761 Bay Street,3,2,,-79.384996,43.659667
2351,4500,131 Brock,3,2,,-79.433767,43.645847
2352,2995,36 Lawrence West,2,1,,-79.40337,43.725071
2353,2850,8 Scollard Street,2,1,,-79.388658,43.672712
2355,2100,19 Bernard,2,1,,-79.397399,43.673588
2356,2700,36 Lisgar Street,2,2,,-79.423245,43.641888
2357,3400,203 College Street,2,2,,-79.395427,43.658514
2358,4850,33 Cameron,3,3,,-79.397765,43.649383
2359,4500,179 Avenue Road,3,2,,-79.396465,43.675091
2360,6000,426 Maria Antonia Road,5,6,,-79.575317,43.837729
2361,2550,131 Brock,2,1,,-79.433767,43.645847
2362,2888,28 Freeland Street,2,1,,-79.374133,43.643831
2363,2200,1420 Dupont Street,1,1,,-79.448268,43.666698
2364,4250,5 Soudan,3,2,,-79.397113,43.70437
2365,2650,942 Yonge Street,2,1,,-79.388726,43.674574
2366,2650,39 Roehampton,2,2,,-79.397282,43.708017
2367,3400,99 John Street,2,1,,-79.389852,43.647439
2368,3500,6 Prust,2,2,,-79.330987,43.670897
2369,2150,550 North Service Road,2,1,,-79.608087,43.210789
2370,1850,282 Velmar Drive,2,1,1000 ,-79.565341,43.816817
2371,3750,29 Dryden Way,3.5,3.5,1800 ,-79.549271,43.678009
2372,2700,50 Wellesley Street East,1.5,1,600 ,-79.382538,43.665596
2373,1000,39 Ringway Crescent,3,1.5,,-79.552488,43.717667
2374,3400,17 Anndale Drive,2,2,1000 ,-79.407654,43.760124
2375,3397,41 Park Common Boulevard,4,3,,-79.388367,43.839328
2376,2100,31 Morgan,1,1,,-79.419376,43.806611
