,price,address,beds,baths,size,longitude,latitude
1913,2400,25 Stafford Street,1,1,607 ,-79.410351,43.64175
1914,2700,43 Hanna Avenue,1,1,808 ,-79.419222,43.639126
1915,2200,59 East Liberty Street,1,1,630 ,-79.413967,43.638683
1916,3500,14 York Street,1.5,1,528 ,-79.381535,43.642211
1917,2500,20 Richardson Street,1.5,1,583 ,-79.368718,43.645487
1918,3500,75 Queens Wharf Road,2,2,1008 ,-79.398786,43.638289
1919,2750,33 Mill Street,1.5,1,799 ,-79.360949,43.650199
1920,2300,30 Grand Trunk Crescent,1,1,550 ,-79.382787,43.642283
1921,4200,10 Navy Wharf Court,2.5,2,1220 ,-79.391935,43.640451
1922,2300,135 East Liberty Street,1.5,1,663 ,-79.416906,43.638566
1923,2500,218 King Street East,1.5,1,697 ,-79.368662,43.651418
1924,2200,75 The Esplanade,1.5,2,,-79.373429,43.646926
1925,3000,75 The Esplanade,2,2,733 ,-79.373429,43.646926
1926,2800,35 Rolling Mills Road,2.5,2,815 ,-79.355444,43.652948
1927,2200,75 Queens Wharf Road,2,1,673 ,-79.397831,43.638332
1928,2350,36 Lisgar Street,2,2,600 ,-79.42325,43.641983
1929,5200,1 Yorkville Avenue,2,2,950 ,-79.387593,43.671786
1930,2495,300 Balliol Street,1,1,600 ,-79.387142,43.699343
1931,2975,500 Sherbourne Street,2,2,900 ,-79.375682,43.667902
1932,2275,25 Lower Simcoe Street,1,1,650 ,-79.383169,43.641342
1933,3850,197 Yonge Street,2,2,806 ,-79.379369,43.65336
1934,2650,Adelaide Street West,1.5,2,,-79.390656,43.647766
1935,4350,35 Balmuto Street,2.5,2,1012 ,-79.387351,43.669476
1936,2600,15 Lower Jarvis Street,2,1,644 ,-79.369244,43.64491
1937,4000,12 Bonnycastle Street,1,1,568 ,-79.365136,43.646099
1939,2500,16 Yonge Street,2,2,875 ,-79.376001,43.643577
1940,3000,371 Wallace Avenue,1,1,770 ,-79.452827,43.660569
1941,3950,8 Mercer Street,3,2,915 ,-79.389908,43.646006
1942,2600,10 York Street,1,1,700 ,-79.381312,43.641145
1943,2450,99 John Street,1.5,1,700 ,-79.389969,43.647806
1944,2600,116 George Street,2,1,900 ,-79.371483,43.652136
1945,2000,99 John Street,0,1,417 ,-79.389969,43.647806
1946,1850,458 Richmond Street West,1,1,407 ,-79.397535,43.647923
1947,3300,33 University Avenue,1,1.5,1199 ,-79.3836,43.646253
1948,5300,1 Yorkville Avenue,2,2,950 ,-79.387593,43.671786
1949,2300,455 Rosewell Avenue,0.5,0.5,800 ,-79.412051,43.721
1950,2000,125 Blue Jays Way,0.5,0.5,520 ,-79.392031,43.645734
1951,3200,203 College Street,1.5,2,550 ,-79.395427,43.658514
1952,2950,7 Grenville Street,2,2,665 ,-79.383854,43.661897
1953,3200,181 Bedford Road,2.5,0,1500 ,-79.399621,43.675129
1954,2200,100 Harbour Street,1,1,565 ,-79.379753,43.641775
1955,2500,15 Iceboat Terrace,1.5,1,640 ,-79.397003,43.640601
1956,2350,43 Hanna Avenue,1.5,1,760 ,-79.419222,43.639126
1957,2790,170 Fort York Boulevard,2,1,650 ,-79.399742,43.63942
1958,3200,85 East Liberty Street,2.5,2,1040 ,-79.415567,43.638161
1959,4500,65 Bremner Boulevard,2,2,1275 ,-79.380615,43.642908
1960,3000,347 Sorauren Avenue,2,1,1150 ,-79.443886,43.64962
1961,2950,170 Sumach Street,0,0,1000 ,-79.360641,43.660241
1962,4600,35 Mariner Terrace,3,2,1275 ,-79.392089,43.639669
1963,5850,488 University Avenue,3,3.5,1100 ,-79.388916,43.655156
1964,3950,701 Dovercourt Road,2,2,1100 ,-79.428631,43.6601
1965,2970,717 Bay Street,2,2,1050 ,-79.384671,43.658952
1966,2075,38 Dan Leckie Way,1.5,1,670 ,-79.397926,43.637463
1967,2400,19 Western Battery Road,1.5,1,563 ,-79.411323,43.639573
1968,3000,85 East Liberty Street,2,2,900 ,-79.415567,43.638161
1969,4800,65 Bremner Boulevard,2,2,1262 ,-79.380615,43.642908
1970,2100,2A Church Street,1.5,1,,-79.373429,43.646926
1971,2900,80 Mill Street,1,1.5,840 ,-79.358174,43.651342
1972,2200,170 Fort York Boulevard,1,1,500 ,-79.399742,43.63942
1973,5500,1 Gloucester Street,2.5,2,1154 ,-79.384865,43.666416
1974,1995,15 Grenville Street,1,1,650 ,-79.384149,43.66186
1975,3600,68 Kendal Avenue,2,1,1100 ,-79.408926,43.672373
1976,2400,101 Charles Street East,1,1,600 ,-79.380557,43.669587
1977,2295,170 Fort York Boulevard,1,1,530 ,-79.399741,43.639421
1978,2700,68 Abell Street,2.5,2,700 ,-79.424362,43.64232
1979,1800,253 College Street,1.5,1,,-79.399042,43.657839
1980,2350,Adelaide Street East,2,1,700 ,-79.366429,43.652617
1981,2295,170 Sudbury Street,2,1,600 ,-79.424718,43.641753
1982,1925,126 Simcoe Street,1,1,470 ,-79.386959,43.649023
1983,2400,250 Wellington Street West,1,1,730 ,-79.390684,43.645192
1984,2000,73 Richmond Street West,0,1,,-79.38236,43.650781
1985,2400,15 Lower Jarvis Street,1,1,600 ,-79.369446,43.645082
1986,2380,25 Telegram Mews,1.5,1,700 ,-79.394506,43.641052
1987,2200,455 Front Street East,1,1,534 ,-79.356503,43.652764
1988,2350,1 Yorkville Avenue,2,2,557 ,-79.387621,43.671772
1989,2700,525 Adelaide Street West,1.5,2,700 ,-79.402076,43.645216
1990,1750,67 Alberta Avenue,2,1,,-79.432104,43.676917
1991,1400,350 Queen Street West,0,1,600 ,-79.395369,43.64921
1992,2500,28 Concord Avenue,1,1,,-79.424586,43.655178
1993,1950,1531 Dufferin Street,2.5,1,,-79.441314,43.674421
1994,2300,1213 Dundas Street West,1,1,1000 ,-79.422699,43.64922
1996,2900,19 Lowther Avenue,1,1,1100 ,-79.396164,43.670623
1997,3600,1028 Bloor Street West,4,1,950 ,-79.431467,43.661013
1998,2600,69 Elm Grove Avenue,1.5,1,900 ,-79.431093,43.641087
1999,2400,Madison Avenue,1,1,1200 ,-79.404526,43.671623
2000,3500,99 John Street,2,2,860 ,-79.389969,43.647806
2001,1980,821 Carlaw Avenue,1,1,650 ,-79.347534,43.679722
2002,1500,323 Rusholme Road,0.5,0.5,,-79.429876,43.659041
2003,1980,231 College Street,1,1,520 ,-79.397642,43.658096
2004,1450,198 Dunn Avenue,1,1,300 ,-79.433929,43.638661
2006,3900,5 Mariner Terrace,2.5,2,1100 ,-79.390417,43.639736
2007,2895,726 Windermere Avenue,2,1,1000 ,-79.483896,43.659002
2008,3495,50 Cowan Avenue,2,3,1200 ,-79.431337,43.635784
2009,1400,50 Dewhurst Boulevard,1,1,550 ,-79.340284,43.6814
2010,1975,445 Eglinton Avenue East,1,1,777 ,-79.382588,43.709632
2011,3200,51 Trolley Crescent,1.5,0.5,784 ,-79.355378,43.656981
2012,2800,363 Shaw Street,3,1,1000 ,-79.418804,43.651864
2013,4495,511 Davenport Road,3,1,,-79.407453,43.67746
2014,4300,20 Edward Street,3,2,999 ,-79.382122,43.656967
2015,2200,36 Lisgar Street,1.5,1,650 ,-79.423245,43.641888
2016,4300,488 University Avenue,2.5,2,,-79.388916,43.655156
2017,2950,25 Capreol Court,2,2,,-79.395585,43.640765
2018,2900,25 Capreol Court,2,2,,-79.395585,43.640765
2019,2450,38 Grenville Street,1.5,1,,-79.385705,43.661887
2020,3499,Concord Avenue,3,1,1400 ,-79.426816,43.661721
2022,2550,38 Grenville Street,1.5,1,,-79.385705,43.661887
2023,3195,608 Richmond Street West,1,1,866 ,-79.402977,43.646821
